Agency,Agency_Type,Dist_Channel,Prod_Name,Claim,Duration,Destination,Net_Sales,Commission,Age
6,1,1,16,0,34,79,39.6,23.76,37
6,1,1,16,0,46,OTHERS,27,71.28,40
6,1,1,16,0,27,4,79.2,47.52,34
6,1,1,16,0,18,OTHERS,79.2,47.52,35
6,1,1,16,0,41,OTHERS,49.5,29.7,27
6,1,1,16,0,28,4,79.2,47.52,39
6,1,1,16,0,65,129,59.4,35.64,31
6,1,1,16,0,109,OTHERS,49.5,29.7,36
6,1,1,16,0,3,4,19.8,11.88,31
7,1,1,1,0,25,140,27,0,36
7,1,1,1,0,43,OTHERS,40,0,36
7,1,1,1,0,69,102,62,0,36
7,1,1,1,0,22,56,20,0,36
7,1,1,1,0,61,4,27,0,36
7,1,1,1,0,45,4,81,0,36
7,1,1,1,0,21,79,20,0,36
7,1,1,1,0,34,57,29,0,36
7,1,1,1,0,22,57,21,0,36
7,1,1,1,0,29,26,39,0,36
7,1,1,1,0,48,OTHERS,51,0,36
7,1,1,1,0,27,26,43,0,36
7,1,1,1,0,14,OTHERS,42,0,36
7,1,1,1,0,68,4,69,0,36
7,1,1,1,0,23,118,47,0,36
7,1,1,1,0,62,OTHERS,65,0,36
7,1,1,1,0,51,OTHERS,29,0,36
7,1,1,1,0,21,53,25,0,36
7,1,1,1,0,21,4,81,0,36
7,1,1,1,0,32,OTHERS,81,0,36
7,1,1,1,0,6,26,32,0,36
7,1,1,1,0,32,118,32,0,36
7,1,1,1,0,4,57,25,0,36
7,1,1,1,0,31,140,27,0,36
7,1,1,1,0,15,79,21,0,36
7,1,1,1,0,32,OTHERS,20,0,36
7,1,1,1,0,54,79,20,0,36
7,1,1,1,0,29,129,41,0,36
7,1,1,1,0,28,OTHERS,27,0,36
7,1,1,1,0,65,4,80,0,36
7,1,1,10,0,49,118,10,0,36
7,1,1,10,0,65,26,38,0,36
7,1,1,10,0,28,OTHERS,10,0,36
7,1,1,10,0,22,4,32,0,36
7,1,1,10,0,28,OTHERS,50,0,36
7,1,1,10,0,79,OTHERS,39,0,36
7,1,1,10,0,73,118,43,0,36
7,1,1,10,0,78,118,80,0,36
7,1,1,10,0,91,129,20,0,36
7,1,1,10,0,8,OTHERS,10,0,36
7,1,1,10,0,2,129,10,0,23
7,1,1,10,0,2,129,10,0,36
7,1,1,10,0,68,118,19,0,36
7,1,1,10,0,1,79,10,0,36
7,1,1,10,0,5,57,17,0,36
7,1,1,10,0,65,OTHERS,80,0,36
7,1,1,10,0,22,129,20,0,36
7,1,1,10,0,16,56,24,0,36
7,1,1,10,0,52,OTHERS,0,0,36
7,1,1,10,0,11,129,10,0,30
7,1,1,10,0,11,OTHERS,80,0,36
7,1,1,10,0,4,79,10,0,31
7,1,1,10,0,5,57,29,0,36
7,1,1,10,0,94,OTHERS,10,0,36
7,1,1,10,0,57,129,10,0,36
7,1,1,10,0,64,140,80,0,50
7,1,1,10,0,11,79,10,0,31
7,1,1,10,0,66,102,26,0,34
7,1,1,10,0,27,140,80,0,37
7,1,1,10,0,13,OTHERS,80,0,36
7,1,1,10,0,24,OTHERS,76,0,36
7,1,1,10,0,12,OTHERS,10,0,49
7,1,1,0,0,54,56,20,0,36
7,1,1,0,0,45,118,74,0,36
7,1,1,0,0,34,102,28,0,36
7,1,1,0,0,4,79,20,0,36
7,1,1,0,0,55,79,20,0,36
7,1,1,0,0,10,129,20,0,36
7,1,1,0,0,7,118,20,0,36
7,1,1,0,0,4,26,20,0,36
7,1,1,0,0,21,118,46,0,36
7,1,1,0,0,2,118,20,0,36
7,1,1,0,0,17,79,20,0,36
7,1,1,0,0,4,OTHERS,27,0,36
7,1,1,0,0,19,79,0,0,36
7,1,1,0,0,31,118,38,0,36
7,1,1,0,0,23,118,20,0,36
7,1,1,0,0,62,57,20,0,36
8,0,1,25,0,53,56,31,12.4,36
8,0,1,25,0,39,56,72,28.8,36
10,1,1,25,0,14,57,33,12.54,48
12,0,1,25,0,119,OTHERS,31,12.4,25
11,1,1,7,0,22,26,27,107.25,40
11,1,1,18,0,27,OTHERS,67,43.55,45
13,0,1,22,0,22,118,12.58,3.53,48
13,0,1,22,0,22,118,11.19,3.14,48
13,0,1,22,0,41,118,1.93,0.54,48
9,0,1,8,0,14,129,18,6.3,42
9,0,1,8,0,7,26,22,7.7,33
9,0,1,8,0,51,53,26,9.1,36
9,0,1,8,0,66,129,22,7.7,36
9,0,1,8,0,10,140,57,19.95,43
9,0,1,8,0,14,26,40,14,26
9,0,1,8,0,46,OTHERS,35,12.25,36
9,0,1,8,0,53,79,22,7.7,28
9,0,1,8,0,28,102,37,12.95,55
9,0,1,8,0,36,OTHERS,40,14,27
9,0,1,25,0,7,79,26,9.1,52
9,0,1,25,0,34,OTHERS,45,15.75,26
0,1,1,25,0,6,OTHERS,58,22.04,36
1,0,1,25,0,19,53,51,17.85,36
1,0,1,2,0,8,102,8.63,3.02,48
1,0,1,2,0,35,79,18.59,6.51,48
2,0,1,9,0,13,118,27,6.75,28
2,0,1,9,0,13,118,26.5,6.63,48
2,0,1,9,0,18,118,32.5,8.13,28
2,0,1,9,0,22,118,33.5,8.38,27
2,0,1,9,0,20,118,20,5,45
2,0,1,9,0,17,118,39,9.75,35
2,0,1,9,0,56,118,0,20,36
2,0,1,9,0,27,118,32.4,8.1,53
2,0,1,9,0,27,118,32.4,8.1,53
2,0,1,9,0,27,118,32.4,8.1,50
2,0,1,9,0,27,118,32.4,8.1,36
2,0,1,9,0,24,118,16,4,26
2,0,1,9,0,56,118,0,10,39
2,0,1,9,0,56,118,0,20,36
2,0,1,9,0,22,118,33.5,8.38,32
2,0,1,9,0,3,118,13.5,3.38,26
2,0,1,9,0,47,118,33.5,8.38,28
2,0,1,9,0,39,118,25.2,6.3,43
2,0,1,9,0,49,118,39,9.75,36
2,0,1,9,0,6,118,24,6,35
2,0,1,9,0,44,118,0,6,48
2,0,1,9,0,78,118,20,5,31
2,0,1,9,0,29,118,21,5.25,36
2,0,1,9,0,25,118,50,12.5,29
2,0,1,9,0,8,118,21,5.25,43
2,0,1,9,0,14,118,40.2,10.05,39
2,0,1,17,0,57,118,88.5,22.13,25
2,0,1,17,0,27,118,46.8,11.7,24
2,0,1,17,0,27,118,46.8,11.7,24
2,0,1,17,0,4,118,22.5,5.63,28
2,0,1,17,0,6,118,18.5,4.63,28
2,0,1,17,0,62,118,39,9.75,36
2,0,1,17,0,14,118,58.2,14.55,36
2,0,1,17,0,27,118,18.5,4.63,28
2,0,1,17,0,8,118,22.5,5.63,35
2,0,1,13,0,11,118,42.5,10.63,51
2,0,1,4,0,22,118,27,54,39
2,0,1,4,0,22,118,27,48.3,36
2,0,1,4,0,22,118,27,54,43
2,0,1,4,0,22,118,27,54,42
2,0,1,4,0,22,118,27,54,39
2,0,1,4,0,22,118,27,64.8,53
2,0,1,4,0,22,118,27,54,27
2,0,1,4,0,22,118,27,54,29
2,0,1,3,0,22,118,27,83.25,36
6,1,1,16,0,14,4,27,59.4,36
6,1,1,16,0,13,79,29.7,17.82,33
6,1,1,16,0,26,129,39.6,23.76,27
6,1,1,16,0,16,4,29.7,17.82,31
6,1,1,16,0,26,OTHERS,49.5,29.7,53
6,1,1,16,0,9,OTHERS,19.8,11.88,43
6,1,1,16,0,22,4,27,65.34,31
6,1,1,16,0,16,79,29.7,17.82,32
6,1,1,16,0,19,129,19.8,11.88,37
6,1,1,16,0,117,4,79.2,47.52,36
6,1,1,16,0,6,79,19.8,11.88,26
6,1,1,16,0,9,129,29.7,17.82,30
6,1,1,16,0,21,OTHERS,39.6,23.76,50
6,1,1,16,0,4,OTHERS,29.7,17.82,31
6,1,1,16,0,22,129,29.7,17.82,36
6,1,1,16,0,22,129,29.7,17.82,33
6,1,1,16,0,22,129,29.7,17.82,51
6,1,1,16,0,9,79,0,23.76,53
6,1,1,16,0,44,4,69.3,41.58,37
6,1,1,16,0,57,79,39.6,23.76,38
6,1,1,16,0,11,OTHERS,29.7,17.82,31
6,1,1,16,0,16,129,39.6,23.76,41
6,1,1,16,0,16,OTHERS,29.7,17.82,30
6,1,1,16,0,60,129,29.7,17.82,54
6,1,1,16,0,6,79,19.8,11.88,31
6,1,1,16,0,38,4,89.1,53.46,44
6,1,1,16,0,8,OTHERS,69.3,41.58,30
6,1,1,16,0,32,OTHERS,19.8,11.88,30
7,1,1,1,0,6,79,20,0,36
7,1,1,1,0,28,26,35,0,36
7,1,1,1,0,12,79,20,0,36
7,1,1,1,0,6,79,20,0,36
7,1,1,1,0,3,OTHERS,20,0,36
7,1,1,1,0,38,OTHERS,82,0,36
7,1,1,1,0,9,53,28,0,36
7,1,1,1,0,21,OTHERS,25,0,36
7,1,1,1,0,2,26,37,0,36
7,1,1,1,0,24,OTHERS,27,0,36
7,1,1,1,0,29,OTHERS,70,0,36
7,1,1,1,0,35,26,85,0,36
7,1,1,1,0,16,4,59,0,36
7,1,1,1,0,20,57,22,0,46
7,1,1,1,0,8,140,27,0,41
7,1,1,1,0,12,26,21,0,36
7,1,1,1,0,35,OTHERS,29,0,36
7,1,1,1,0,5,129,33,0,36
7,1,1,1,0,117,OTHERS,30,0,40
7,1,1,1,0,19,26,43,0,36
7,1,1,1,0,28,118,23,0,36
7,1,1,1,0,10,129,20,0,26
7,1,1,1,0,63,OTHERS,27,0,40
7,1,1,1,0,7,79,20,0,36
7,1,1,1,0,46,129,22,0,36
7,1,1,1,0,12,OTHERS,46,0,36
7,1,1,1,0,32,OTHERS,27,0,36
7,1,1,1,0,16,OTHERS,20,0,36
7,1,1,1,0,6,OTHERS,32,0,36
7,1,1,1,0,16,OTHERS,51,0,36
7,1,1,1,0,21,26,26,0,40
7,1,1,1,0,27,57,22,0,36
7,1,1,1,0,11,OTHERS,41,0,30
7,1,1,10,0,25,129,14,0,39
7,1,1,10,0,27,57,10,0,36
7,1,1,10,0,22,OTHERS,70,0,36
7,1,1,10,0,14,26,10,0,36
7,1,1,10,0,14,56,10,0,28
7,1,1,10,0,26,26,15,0,36
7,1,1,10,0,2,79,10,0,36
7,1,1,10,0,112,4,48,0,36
7,1,1,10,0,35,118,25,0,36
7,1,1,10,0,35,OTHERS,20,0,36
7,1,1,10,0,1,129,20,0,36
7,1,1,10,0,58,118,80,0,36
7,1,1,10,0,4,26,21,0,36
7,1,1,10,0,11,140,24,0,47
7,1,1,10,0,11,140,24,0,31
7,1,1,10,0,10,79,15,0,36
7,1,1,10,0,118,26,31,0,36
7,1,1,10,0,13,26,19,0,36
7,1,1,10,0,110,56,41,0,36
7,1,1,10,0,1,79,10,0,36
7,1,1,10,0,52,OTHERS,25,0,36
7,1,1,10,0,51,79,24,0,36
7,1,1,10,0,6,118,10,0,36
7,1,1,10,0,4,118,13,0,36
7,1,1,10,0,35,118,11,0,36
7,1,1,10,0,69,53,18,0,36
7,1,1,10,0,9,53,22,0,36
7,1,1,10,0,80,56,10,0,36
7,1,1,10,0,4,118,10,0,36
7,1,1,10,0,46,OTHERS,10,0,36
7,1,1,10,0,25,26,22,0,36
7,1,1,10,0,3,79,10,0,51
7,1,1,10,0,15,OTHERS,10,0,54
7,1,1,10,0,15,OTHERS,10,0,48
7,1,1,10,0,6,57,12,0,36
7,1,1,10,0,58,OTHERS,0,0,34
7,1,1,10,0,23,53,19,0,36
7,1,1,10,0,22,56,10,0,39
7,1,1,10,0,28,118,10,0,39
7,1,1,10,0,38,129,10,0,28
7,1,1,10,0,62,OTHERS,28,0,36
7,1,1,10,0,9,26,22,0,36
7,1,1,10,0,7,129,17,0,36
7,1,1,10,0,76,79,10,0,36
7,1,1,10,0,17,118,10,0,30
7,1,1,10,0,35,118,19,0,47
7,1,1,10,0,14,102,10,0,36
7,1,1,10,0,7,79,20,0,36
7,1,1,10,0,22,102,15,0,36
7,1,1,10,0,37,53,20,0,36
7,1,1,10,0,65,OTHERS,39,0,36
7,1,1,10,0,6,79,10,0,24
7,1,1,10,0,22,OTHERS,19,0,36
7,1,1,10,0,25,79,10,0,36
7,1,1,10,0,4,OTHERS,38,0,36
7,1,1,10,0,31,OTHERS,41,0,36
7,1,1,0,0,10,56,20,0,36
7,1,1,0,0,22,118,39,0,36
7,1,1,0,0,117,OTHERS,20,0,36
7,1,1,0,0,6,118,20,0,36
7,1,1,0,0,29,118,20,0,36
7,1,1,0,0,65,118,76,0,36
7,1,1,0,0,10,79,20,0,36
7,1,1,0,0,2,102,29,0,36
7,1,1,0,0,9,118,20,0,51
7,1,1,0,0,4,4,41,0,36
7,1,1,0,0,38,57,20,0,36
7,1,1,0,0,13,118,23,0,30
8,0,1,25,0,14,56,27,60,36
8,0,1,25,0,62,56,93,37.2,36
10,1,1,25,0,27,57,28,10.64,48
12,0,1,25,0,4,OTHERS,15,6,36
12,0,1,25,0,40,OTHERS,31,12.4,54
12,0,1,25,0,2,OTHERS,15,6,36
12,0,1,25,0,14,OTHERS,15,6,35
12,0,1,25,0,7,OTHERS,23,9.2,29
11,1,1,6,0,22,140,27,210.21,30
11,1,1,18,0,26,OTHERS,48.5,31.53,23
11,1,1,19,0,4,79,31,20.15,46
11,1,1,5,0,22,140,27,166.53,36
11,1,1,19,0,7,129,31,20.15,39
13,0,1,22,0,22,118,28.14,7.89,48
13,0,1,22,0,4,118,4.12,1.16,48
13,0,1,22,0,34,118,0.92,0.26,48
9,0,1,8,0,4,OTHERS,18,6.3,43
9,0,1,8,0,6,26,22,7.7,34
9,0,1,8,0,13,26,40,14,47
9,0,1,8,0,12,OTHERS,22,7.7,33
9,0,1,8,0,5,26,26,9.1,50
9,0,1,8,0,9,102,18,6.3,49
9,0,1,8,0,13,OTHERS,18,6.3,26
9,0,1,8,0,18,OTHERS,22,7.7,53
9,0,1,8,0,5,129,22,7.7,47
9,0,1,8,0,69,57,42,14.7,36
9,0,1,8,0,9,102,18,6.3,39
9,0,1,8,0,6,129,18,6.3,49
9,0,1,8,0,21,129,18,6.3,36
9,0,1,8,0,23,26,26,9.1,42
9,0,1,8,0,61,53,44,15.4,50
9,0,1,25,0,16,140,73,25.55,36
9,0,1,25,0,46,140,55,19.25,30
9,0,1,25,0,22,26,83,29.05,28
9,0,1,25,0,37,OTHERS,83,29.05,49
4,1,0,12,0,25,79,29,9.57,36
3,1,0,15,0,50,129,58,19.14,36
2,0,1,9,0,15,118,27,6.75,36
2,0,1,9,0,10,118,16,4,28
2,0,1,9,0,41,118,16,4,36
2,0,1,9,0,20,118,32.5,8.13,31
2,0,1,9,0,12,118,33.5,8.38,32
2,0,1,9,0,6,118,21,5.25,45
2,0,1,9,0,4,118,65,16.25,41
2,0,1,9,0,82,118,27,6.75,36
2,0,1,9,0,19,118,33.5,8.38,34
2,0,1,9,0,11,118,27,6.75,31
2,0,1,9,0,6,118,25.2,6.3,24
2,0,1,9,0,6,118,16,4,40
2,0,1,9,0,21,118,53,13.25,28
2,0,1,9,0,21,118,67,16.75,30
2,0,1,9,0,12,118,20,5,49
2,0,1,9,0,4,118,13.5,3.38,43
2,0,1,9,0,14,118,33.5,8.38,29
2,0,1,9,0,33,118,27,6.75,39
2,0,1,9,0,12,118,33.5,8.38,50
2,0,1,9,0,7,118,16,4,36
2,0,1,9,0,3,118,16.2,4.05,47
2,0,1,17,0,40,118,39,9.75,41
2,0,1,17,0,20,118,72,18,29
2,0,1,17,0,9,118,47.5,11.88,27
2,0,1,17,0,18,118,27,6.75,36
2,0,1,17,0,38,118,72,18,43
2,0,1,17,0,4,118,22.5,5.63,42
2,0,1,17,0,19,118,29.5,7.38,34
2,0,1,17,0,22,118,29.5,7.38,53
2,0,1,13,0,13,118,33.5,8.38,29
2,0,1,13,0,13,118,69,17.25,29
2,0,1,13,0,29,118,51,12.75,43
2,0,1,4,0,22,118,27,54,36
2,0,1,4,0,22,118,27,40.25,37
2,0,1,4,0,22,118,27,40.25,38
2,0,1,4,0,22,118,27,54,35
2,0,1,4,0,22,118,27,64.8,36
2,0,1,4,0,22,118,27,54,36
2,0,1,4,0,22,118,27,54,31
2,0,1,4,0,22,118,27,54,55
2,0,1,4,0,22,118,27,54,33
2,0,1,4,0,22,118,27,64.8,36
2,0,1,4,0,22,118,27,64.8,31
2,0,1,4,0,22,118,27,64.8,25
2,0,1,3,0,22,118,27,99.9,24
6,1,1,16,0,42,OTHERS,69.3,41.58,35
6,1,1,16,0,20,79,39.6,23.76,47
6,1,1,16,0,20,4,29.7,17.82,29
6,1,1,16,0,53,OTHERS,27,83.16,31
6,1,1,16,0,64,OTHERS,27,71.28,53
6,1,1,16,0,4,79,29.7,17.82,31
6,1,1,16,0,13,OTHERS,89.1,53.46,36
6,1,1,16,0,23,OTHERS,27,71.28,31
6,1,1,16,0,72,OTHERS,89.1,53.46,29
6,1,1,16,0,11,4,69.3,41.58,36
6,1,1,16,0,5,OTHERS,9.9,5.94,53
6,1,1,16,0,34,79,69.3,41.58,47
6,1,1,16,0,34,79,39.6,23.76,52
6,1,1,16,0,7,79,29.7,17.82,49
6,1,1,16,0,12,OTHERS,69.3,41.58,44
6,1,1,16,0,53,129,39.6,23.76,30
6,1,1,16,0,38,79,39.6,23.76,31
6,1,1,16,0,10,OTHERS,19.8,11.88,36
6,1,1,16,0,14,OTHERS,19.8,11.88,36
6,1,1,16,0,52,OTHERS,9.9,5.94,52
6,1,1,16,0,58,OTHERS,49.5,29.7,52
6,1,1,16,0,29,OTHERS,69.3,41.58,34
6,1,1,16,0,31,4,27,71.28,31
6,1,1,16,0,5,79,29.7,17.82,39
6,1,1,16,0,37,OTHERS,0,47.52,30
6,1,1,16,0,6,79,19.8,11.88,51
6,1,1,16,0,69,129,19.8,11.88,24
6,1,1,16,0,37,OTHERS,79.2,47.52,30
7,1,1,1,0,8,129,35,0,36
7,1,1,1,0,57,79,20,0,36
7,1,1,1,0,26,26,41,0,36
7,1,1,1,0,15,OTHERS,35,0,36
7,1,1,1,0,38,102,26,0,36
7,1,1,1,0,38,26,36,0,36
7,1,1,1,0,27,53,28,0,36
7,1,1,1,0,26,53,29,0,36
7,1,1,1,0,14,OTHERS,27,0,36
7,1,1,1,0,36,OTHERS,47,0,36
7,1,1,1,0,90,26,33,0,36
7,1,1,1,0,39,26,36,0,36
7,1,1,1,0,5,57,35,0,36
7,1,1,1,0,15,OTHERS,27,0,36
7,1,1,1,0,62,102,26,0,36
7,1,1,1,0,12,OTHERS,20,0,36
7,1,1,1,0,103,140,27,0,38
7,1,1,1,0,32,26,77,0,28
7,1,1,1,0,26,57,25,0,36
7,1,1,1,0,61,26,42,0,36
7,1,1,1,0,60,26,27,0,29
7,1,1,1,0,40,57,20,0,36
7,1,1,1,0,9,102,87,0,36
7,1,1,1,0,15,79,20,0,36
7,1,1,1,0,8,4,27,0,36
7,1,1,1,0,17,OTHERS,83,0,36
7,1,1,1,0,2,79,20,0,43
7,1,1,1,0,15,26,28,0,36
7,1,1,1,0,118,118,24,0,36
7,1,1,1,0,44,OTHERS,70,0,33
7,1,1,1,0,25,4,29,0,36
7,1,1,1,0,9,53,27,0,27
7,1,1,1,0,27,OTHERS,70,0,36
7,1,1,1,0,17,79,21,0,46
7,1,1,1,0,31,118,20,0,34
7,1,1,10,0,1,OTHERS,10,0,36
7,1,1,10,0,3,102,18,0,36
7,1,1,10,0,62,129,11,0,36
7,1,1,10,0,66,118,25,0,36
7,1,1,10,0,103,129,25,0,36
7,1,1,10,0,2,57,11,0,29
7,1,1,10,0,68,129,10,0,36
7,1,1,10,0,13,4,24,0,36
7,1,1,10,0,1,79,10,0,36
7,1,1,10,0,39,OTHERS,25,0,36
7,1,1,10,0,15,129,10,0,36
7,1,1,10,0,60,26,19,0,36
7,1,1,10,0,2,79,10,0,36
7,1,1,10,0,34,57,10,0,41
7,1,1,10,0,1,79,10,0,36
7,1,1,10,0,16,53,16,0,36
7,1,1,10,0,19,129,18,0,46
7,1,1,10,0,32,140,80,0,35
7,1,1,10,0,15,OTHERS,76,0,36
7,1,1,10,0,8,79,10,0,39
7,1,1,10,0,1,OTHERS,12,0,36
7,1,1,10,0,38,OTHERS,62,0,36
7,1,1,10,0,25,102,23,0,36
7,1,1,10,0,21,129,10,0,36
7,1,1,10,0,16,26,46,0,36
7,1,1,10,0,63,140,80,0,48
7,1,1,10,0,3,118,10,0,36
7,1,1,10,0,13,102,10,0,32
7,1,1,10,0,64,53,21,0,36
7,1,1,10,0,23,4,10,0,36
7,1,1,10,0,87,56,10,0,36
7,1,1,10,0,11,OTHERS,23,0,35
7,1,1,10,0,2,118,10,0,23
7,1,1,10,0,10,OTHERS,17,0,55
7,1,1,10,0,12,118,20,0,37
7,1,1,10,0,35,OTHERS,71,0,36
7,1,1,10,0,41,OTHERS,33,0,36
7,1,1,10,0,48,118,34,0,36
7,1,1,10,0,8,26,19,0,36
7,1,1,10,0,109,56,23,0,40
7,1,1,10,0,10,129,23,0,34
7,1,1,10,0,18,118,80,0,34
7,1,1,10,0,12,140,80,0,34
7,1,1,10,0,38,140,17,0,36
7,1,1,10,0,63,OTHERS,54,0,38
7,1,1,10,0,18,129,63,0,36
7,1,1,10,0,62,OTHERS,45,0,36
7,1,1,10,0,9,102,21,0,36
7,1,1,10,0,13,140,48,0,40
7,1,1,10,0,81,4,55,0,36
7,1,1,10,0,45,OTHERS,10,0,36
7,1,1,10,0,5,53,26,0,36
7,1,1,10,0,93,140,80,0,36
7,1,1,0,0,3,129,20,0,36
7,1,1,0,0,7,118,33,0,36
7,1,1,0,0,45,OTHERS,20,0,36
7,1,1,0,0,10,118,20,0,36
7,1,1,0,0,35,140,41,0,36
7,1,1,0,0,5,OTHERS,20,0,36
7,1,1,0,0,54,102,21,0,47
7,1,1,0,0,42,56,20,0,32
7,1,1,0,0,2,OTHERS,20,0,36
8,0,1,25,0,3,56,31,12.4,36
8,0,1,25,0,2,56,93,37.2,36
10,1,1,25,0,82,OTHERS,75,28.5,48
10,1,1,25,0,22,57,33,12.54,48
12,0,1,25,0,110,OTHERS,15,6,41
12,0,1,25,0,18,OTHERS,15,6,36
12,0,1,25,0,4,OTHERS,15,6,30
12,0,1,25,0,24,OTHERS,23,9.2,37
11,1,1,18,0,13,79,26.5,17.23,23
11,1,1,18,0,17,129,25,16.25,34
11,1,1,18,0,12,129,26.5,17.23,45
11,1,1,18,0,11,OTHERS,36.5,23.73,34
11,1,1,6,0,22,140,27,210.21,32
13,0,1,22,0,110,118,2.9,0.81,48
13,0,1,22,0,30,118,2.64,0.74,48
13,0,1,22,0,37,118,5.92,1.66,48
9,0,1,8,0,52,OTHERS,35,12.25,46
9,0,1,8,0,37,102,47,16.45,46
9,0,1,8,0,8,102,22,7.7,36
9,0,1,8,0,58,129,30,10.5,36
9,0,1,8,0,8,26,26,9.1,55
9,0,1,8,0,73,OTHERS,44,15.4,27
9,0,1,8,0,48,57,22,7.7,48
9,0,1,8,0,102,129,22,7.7,43
9,0,1,8,0,3,26,22,7.7,30
9,0,1,8,0,10,53,26,9.1,45
9,0,1,8,0,28,OTHERS,26,9.1,42
9,0,1,8,0,25,53,26,9.1,33
9,0,1,8,0,37,OTHERS,35,12.25,49
9,0,1,8,0,15,26,26,9.1,51
9,0,1,8,0,58,57,30,10.5,46
9,0,1,8,0,4,57,18,6.3,37
9,0,1,8,0,49,OTHERS,22,7.7,46
9,0,1,8,0,6,OTHERS,18,6.3,27
9,0,1,8,0,33,OTHERS,44,15.4,35
9,0,1,8,0,54,26,26,9.1,36
9,0,1,25,0,42,OTHERS,87,30.45,45
9,0,1,25,0,10,26,45,15.75,44
9,0,1,25,0,10,26,45,15.75,45
9,0,1,25,0,9,129,33,11.55,36
9,0,1,25,0,22,140,96,33.6,46
9,0,1,15,0,52,79,35,12.25,35
14,1,0,23,0,53,79,30,10.5,36
14,1,0,23,0,53,79,30,10.5,25
14,1,0,23,0,53,79,30,10.5,36
14,1,0,23,0,53,79,30,10.5,36
14,1,0,23,0,53,79,30,10.5,28
14,1,0,23,0,15,129,30,10.5,36
14,1,0,23,0,15,129,30,10.5,53
14,1,0,23,0,15,129,30,10.5,36
14,1,0,23,0,15,129,30,10.5,36
14,1,0,23,0,10,79,30,10.5,36
14,1,0,23,0,10,79,30,10.5,36
14,1,0,23,0,10,79,30,10.5,36
14,1,0,23,0,10,79,30,10.5,36
14,1,0,23,0,10,79,30,10.5,36
14,1,0,23,0,10,79,30,10.5,36
14,1,0,23,0,21,129,30,10.5,36
14,1,0,23,0,21,129,30,10.5,52
14,1,0,23,0,21,129,30,10.5,23
14,1,0,23,0,24,79,30,10.5,39
14,1,0,23,0,24,79,30,10.5,43
14,1,0,23,0,24,79,30,10.5,52
14,1,0,23,0,24,79,30,10.5,36
14,1,0,23,0,24,79,30,10.5,36
14,1,0,23,0,24,79,30,10.5,50
14,1,0,23,0,24,79,30,10.5,36
14,1,0,23,0,31,79,30,10.5,36
14,1,0,23,0,7,129,30,10.5,36
14,1,0,23,0,7,129,30,10.5,54
14,1,0,23,0,7,129,30,10.5,36
14,1,0,23,0,10,79,30,10.5,36
14,1,0,23,0,10,79,30,10.5,36
14,1,0,23,0,31,79,30,10.5,36
14,1,0,23,0,17,79,30,10.5,36
14,1,0,23,0,17,79,30,10.5,36
14,1,0,23,0,17,79,30,10.5,36
14,1,0,23,0,17,79,30,10.5,36
14,1,0,23,0,17,79,30,10.5,36
14,1,0,23,0,17,79,30,10.5,42
14,1,0,23,0,17,79,30,10.5,36
14,1,0,23,0,17,79,30,10.5,27
14,1,0,23,0,17,79,30,10.5,25
14,1,0,23,0,7,129,30,10.5,47
14,1,0,23,0,7,129,30,10.5,36
14,1,0,23,0,31,79,30,10.5,36
14,1,0,23,0,31,79,30,10.5,36
14,1,0,23,0,14,129,30,10.5,36
7,1,0,1,0,49,OTHERS,20,0,36
6,1,1,16,0,22,4,49.5,29.7,49
7,1,1,10,0,22,140,80,0,36
7,1,1,1,0,22,129,20,0,36
6,1,1,16,0,22,4,69.3,41.58,36
6,1,1,16,0,22,OTHERS,27,130.68,41
6,1,1,16,0,22,4,69.3,41.58,29
6,1,1,16,0,22,4,69.3,41.58,43
7,1,1,10,0,22,102,13,0,36
7,1,1,10,0,22,118,71,0,36
6,1,1,16,0,22,OTHERS,39.6,23.76,25
6,1,1,16,0,22,4,49.5,29.7,31
6,1,1,16,0,100,OTHERS,9.9,5.94,51
6,1,1,16,0,22,OTHERS,27,89.1,47
6,1,1,16,0,77,79,29.7,17.82,31
7,1,1,1,0,109,118,27,0,36
6,1,1,16,0,91,57,39.6,23.76,36
14,1,0,23,0,94,129,30,10.5,55
14,1,0,23,0,94,129,30,10.5,52
14,1,0,23,0,94,129,30,10.5,36
7,1,1,10,0,33,OTHERS,10,0,36
10,1,1,15,0,22,OTHERS,27,49.4,48
7,1,1,10,0,22,140,63,0,36
6,1,1,16,0,103,OTHERS,29.7,17.82,36
7,1,1,10,0,69,118,21,0,36
2,0,1,4,0,22,118,27,54,27
7,1,1,1,0,39,OTHERS,20,0,36
7,1,1,10,0,28,OTHERS,10,0,36
7,1,1,1,0,66,140,27,0,45
7,1,1,10,0,22,129,14,0,50
6,1,1,16,0,79,129,29.7,17.82,31
6,1,1,16,0,43,OTHERS,29.7,17.82,43
7,1,1,10,0,59,OTHERS,80,0,36
6,1,1,16,0,68,129,89.1,53.46,45
6,1,1,16,0,78,79,27,59.4,34
6,1,1,16,0,8,79,29.7,17.82,53
2,0,1,4,0,22,118,27,54,36
2,0,1,9,0,60,118,16,4,25
7,1,1,1,0,46,26,22,0,36
7,1,1,10,0,47,118,41,0,36
9,0,1,8,0,36,OTHERS,40,14,36
6,1,1,16,0,58,129,39.6,23.76,31
6,1,1,16,0,79,4,29.7,17.82,26
2,0,1,4,0,22,118,27,64.8,52
7,1,1,1,0,52,129,68,0,36
6,1,1,16,0,46,79,29.7,17.82,53
